loss,val_acc,test_acc
0.10931254178285599,0.888,0.874
0.08551761507987976,0.89,0.88
0.10197533667087555,0.89,0.88
0.0882873460650444,0.888,0.881
0.12701523303985596,0.884,0.876
0.10531733930110931,0.886,0.873
0.11556621640920639,0.882,0.873
0.080419160425663,0.874,0.876
0.07119981944561005,0.88,0.881
0.10997207462787628,0.88,0.878
0.09803497791290283,0.886,0.873
0.09073979407548904,0.882,0.872
0.12437277287244797,0.886,0.873
0.06075701862573624,0.89,0.874
0.0962056964635849,0.89,0.875
0.09149597585201263,0.888,0.875
0.08820957690477371,0.882,0.881
0.08537597209215164,0.874,0.882
0.0965130478143692,0.87,0.879
0.10621227324008942,0.866,0.881
0.0955532044172287,0.864,0.881
0.10513805598020554,0.862,0.88
0.11149264127016068,0.862,0.881
0.06979422271251678,0.87,0.877
0.110178641974926,0.866,0.875
0.10491911321878433,0.864,0.874
0.09601752460002899,0.87,0.875
0.10524851828813553,0.872,0.881
0.08494405448436737,0.872,0.882
0.09173039346933365,0.872,0.885
0.11461297422647476,0.872,0.887
0.07906591147184372,0.868,0.888
0.06533761322498322,0.868,0.89
0.09968849271535873,0.87,0.886
0.11468902975320816,0.87,0.887
0.09318848699331284,0.874,0.882
0.10251285135746002,0.872,0.884
0.09589560329914093,0.87,0.885
0.10389624536037445,0.868,0.884
0.07175378501415253,0.866,0.884
0.11678878962993622,0.872,0.885
0.09623376280069351,0.876,0.887
0.094730906188488,0.874,0.885
0.05593626946210861,0.874,0.885
0.06909239292144775,0.876,0.888
0.08507631719112396,0.876,0.887
0.07383108139038086,0.874,0.885
0.06636717915534973,0.874,0.883
0.08743186295032501,0.876,0.882
0.06670229882001877,0.874,0.883
0.10868413001298904,0.874,0.881
0.061871759593486786,0.876,0.877
0.07014328986406326,0.878,0.877
0.06308089941740036,0.88,0.878
0.07352675497531891,0.88,0.876
0.09370488673448563,0.882,0.878
0.1258336901664734,0.88,0.875
0.07062196731567383,0.878,0.88
0.08872228115797043,0.874,0.88
0.11352761834859848,0.866,0.878
0.10174147039651871,0.868,0.877
0.14426158368587494,0.868,0.881
0.06385403126478195,0.868,0.883
0.0972609594464302,0.864,0.878
0.07879403233528137,0.864,0.882
0.11168248951435089,0.87,0.888
0.08342539519071579,0.872,0.887
0.08979765325784683,0.878,0.886
0.11410665512084961,0.886,0.878
0.05816133692860603,0.884,0.876
0.10693972557783127,0.884,0.876
0.15065500140190125,0.884,0.874
0.09005872160196304,0.882,0.877
0.10092632472515106,0.88,0.88
0.0822860524058342,0.88,0.879
0.08243931084871292,0.874,0.874
0.08275124430656433,0.876,0.873
0.06692547351121902,0.878,0.874
0.07083979994058609,0.88,0.873
0.08692097663879395,0.874,0.872
0.06284022331237793,0.874,0.882
0.10737349838018417,0.874,0.886
0.07103081792593002,0.878,0.885
0.07317917048931122,0.878,0.888
0.09362342953681946,0.876,0.888
0.07705523818731308,0.874,0.885
0.08007308840751648,0.874,0.885
0.10462374985218048,0.876,0.88
0.08090276271104813,0.882,0.882
0.12600190937519073,0.88,0.885
0.060014475136995316,0.878,0.89
0.09628258645534515,0.874,0.89
0.07361146062612534,0.87,0.886
0.09417382627725601,0.868,0.885
0.07951519638299942,0.874,0.879
0.08783235400915146,0.874,0.879
0.08810281753540039,0.866,0.884
0.09431756287813187,0.872,0.884
