loss,val_acc,test_acc
0.009741280227899551,0.974,0.963
0.009609851986169815,0.974,0.963
0.009481995366513729,0.974,0.963
0.009357700124382973,0.974,0.963
0.00923695508390665,0.974,0.963
0.009119701571762562,0.974,0.963
0.009005872532725334,0.974,0.963
0.008895373903214931,0.974,0.963
0.00878809206187725,0.974,0.964
0.00868387334048748,0.974,0.964
0.00858255848288536,0.974,0.964
0.008484024554491043,0.974,0.964
0.008388127200305462,0.974,0.964
0.008294717408716679,0.974,0.964
0.00820368342101574,0.976,0.964
0.008114900439977646,0.976,0.964
0.008028258569538593,0.976,0.964
0.007943625561892986,0.976,0.964
0.007860925048589706,0.976,0.964
0.007780041079968214,0.976,0.964
0.007700874004513025,0.976,0.964
0.007623367011547089,0.976,0.964
0.007547449320554733,0.976,0.964
0.0074730380438268185,0.976,0.964
0.007400097791105509,0.976,0.964
0.0073285819962620735,0.976,0.964
0.007258460391312838,0.976,0.964
0.007189695257693529,0.976,0.964
0.007122250739485025,0.976,0.964
0.007056086789816618,0.976,0.964
0.0069911605678498745,0.976,0.964
0.0069274320267140865,0.976,0.964
0.006864861585199833,0.976,0.964
0.006803404074162245,0.976,0.964
0.006743023172020912,0.976,0.964
0.006683654151856899,0.976,0.965
0.0066252900287508965,0.976,0.965
0.006567890755832195,0.976,0.965
0.006511423271149397,0.976,0.965
0.0064558605663478374,0.976,0.965
0.0064011854119598866,0.976,0.965
0.00634737266227603,0.976,0.965
0.006294386927038431,0.978,0.965
0.006242224480956793,0.978,0.965
0.006190879736095667,0.978,0.965
0.006140303798019886,0.978,0.965
0.006090501789003611,0.978,0.965
0.006041445303708315,0.978,0.965
0.005993122700601816,0.978,0.965
0.005945517215877771,0.978,0.965
0.005898604169487953,0.978,0.965
0.005852401256561279,0.978,0.965
0.0058068446815013885,0.978,0.965
0.005761963315308094,0.978,0.965
0.005717705935239792,0.978,0.965
0.00567408325150609,0.978,0.965
0.005631082691252232,0.978,0.965
0.00558867771178484,0.978,0.965
0.005546871107071638,0.978,0.965
0.005505658686161041,0.978,0.965
0.005464981310069561,0.978,0.965
0.005424877163022757,0.978,0.965
0.005385314114391804,0.978,0.965
0.005346276331692934,0.978,0.965
0.005307776387780905,0.978,0.965
0.005269773304462433,0.978,0.965
0.005232291761785746,0.978,0.965
0.005195302423089743,0.978,0.965
0.00515878526493907,0.978,0.965
0.00512276217341423,0.978,0.965
0.005087194032967091,0.978,0.965
0.0050521004013717175,0.978,0.965
0.005017447285354137,0.978,0.965
0.004983230959624052,0.978,0.965
0.004949474241584539,0.978,0.965
0.004916125908493996,0.978,0.966
0.004883198067545891,0.978,0.966
0.004850688390433788,0.978,0.966
0.004818582907319069,0.978,0.966
0.0047868830151855946,0.978,0.966
0.0047555603086948395,0.978,0.966
0.004724640864878893,0.978,0.966
0.004694080911576748,0.978,0.966
0.004663906991481781,0.978,0.966
0.00463409349322319,0.978,0.966
0.004604645539075136,0.978,0.966
0.004575551021844149,0.978,0.966
0.004546802956610918,0.978,0.966
0.00451838131994009,0.978,0.966
0.00449031125754118,0.978,0.966
0.004462574142962694,0.978,0.966
0.004435162991285324,0.978,0.966
0.004408074077218771,0.978,0.966
0.004381302744150162,0.978,0.966
0.004354830831289291,0.978,0.966
0.004328680690377951,0.978,0.966
0.00430282624438405,0.978,0.966
0.004277254920452833,0.978,0.966
0.0042519960552453995,0.978,0.966
0.004227019380778074,0.978,0.966
0.004202315118163824,0.978,0.966
0.004177895840257406,0.978,0.966
0.0041537536308169365,0.978,0.966
0.004129870794713497,0.978,0.966
0.0041062659583985806,0.978,0.966
0.004082929342985153,0.978,0.966
0.004059831146150827,0.978,0.966
0.004036994650959969,0.978,0.966
0.0040144165977835655,0.978,0.966
0.003992083948105574,0.978,0.965
0.003969987854361534,0.978,0.965
0.003948139492422342,0.978,0.965
0.0039265151135623455,0.978,0.965
0.003905131248757243,0.978,0.965
0.0038839743938297033,0.978,0.965
0.00386304734274745,0.978,0.965
0.0038423389196395874,0.978,0.965
0.0038218447007238865,0.978,0.965
0.003801573533564806,0.978,0.964
0.0037815221585333347,0.978,0.964
0.003761666128411889,0.978,0.964
0.0037420187145471573,0.978,0.964
0.003722589462995529,0.978,0.964
0.0037033541593700647,0.978,0.964
0.003684321418404579,0.978,0.964
0.003665477968752384,0.978,0.964
0.003646822413429618,0.978,0.964
0.0036283577792346478,0.978,0.964
0.003610088489949703,0.978,0.964
0.0035920117516070604,0.978,0.964
